"Word","Iconicity","ListIdentifier","KupermanAOA","SUBTLEX_Rawfreq","SUBTLEX_dom_POS","SUBTLEX_Percentage_dom_POS","OrthoLength","ParentalInputRawFreq","ChildesAge12Freq","ChildesAge15Freq","ChildesAge18Freq","ChildesAge21Freq","ChildesAge24Freq","ChildesAge27Freq","ChildesAge30Freq","ChildesAge33Freq","ChildesAge36Freq","ChildesAge39Freq","ChildesAge42Freq","ChildesAge45Freq","ChildesAge48Freq","ChildesAge51Freq","ChildesAge54Freq","ChildesAge57Freq","ChildesAge60Freq","ChildesAge63Freq","ChildesAge66Freq","ChildesAge69Freq","Conc","NMorph"
"weightless",-1,"list2",9.32,19,"Adjective","0.95",10,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,NA
"welcome",1.38461538461538,"list2",4.06,9140,"Verb","0.64",7,301,0,4,2,34,13,13,14,22,12,9,8,13,8,7,24,10,1,5,4,6,2.07,1
"welfare",-1.53846153846154,"list2",11.11,402,"Noun","1.00",7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,NA
"west",1.11764705882353,"list2",5.89,3088,"Noun","0.87",4,23,0,0,0,0,3,2,0,0,0,0,0,0,1,1,7,3,0,0,0,0,3.44,1
"wheel",0.166666666666667,"list2",4.4,1380,"Noun","0.97",5,351,1,3,20,99,136,150,136,71,71,24,23,37,25,13,29,17,11,0,4,1,4.86,1
"whiff",2.91666666666667,"list2",9.67,127,"Noun","0.94",5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77,1
"whiffy",2.85714285714286,"list2",NA,4,"Noun","0.50",6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"whimper",2.57142857142857,"list2",8.24,37,"Noun","0.56",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37,1
"whimpering",2.5,"list2",NA,127,"Verb","0.71",10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.52,NA
"whine",2.66666666666667,"list2",5.53,83,"Verb","0.72",5,6,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.4,1
"whining",2.46153846153846,"list2",NA,244,"Verb","0.79",7,18,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA
"whisper",2.53846153846154,"list2",4.26,403,"Verb","0.65",7,25,0,0,0,0,5,6,2,2,0,1,2,0,2,0,8,1,2,0,0,0,4.34,1
"whispering",2.92307692307692,"list2",NA,413,"Verb","0.92",10,23,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,3.37,NA
"whistle",2.15384615384615,"list2",5.42,788,"Noun","0.73",7,64,0,2,1,4,24,60,14,12,12,1,7,5,4,2,14,3,2,3,0,1,4.42,1
"whistling",3,"list2",6.32,261,"Noun","0.48",9,7,0,0,0,0,3,0,2,1,0,0,0,0,3,1,2,0,0,2,0,0,4.19,NA
"whole",-0.769230769230769,"list2",6.89,19660,"Adjective","0.95",5,632,0,0,0,10,10,26,30,31,31,33,31,40,41,37,106,44,34,12,20,31,3.25,1
"wicker",-0.153846153846154,"list2",9.5,48,"Noun","0.73",6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,NA
"wide",-0.2,"list2",5.84,1214,"Adjective","0.63",4,63,16,4,0,1,8,1,6,7,19,2,8,4,7,3,7,3,4,4,0,0,3.06,1
"wife",0.333333333333333,"list2",5.67,17795,"Noun","1.00",4,54,0,0,1,0,8,2,1,3,3,2,4,1,2,4,14,6,15,0,0,1,4.13,1
"win",0.428571428571429,"list2",4.22,6867,"Verb","0.96",3,124,0,1,2,12,3,3,5,7,12,14,7,27,13,26,51,9,11,4,5,0,2.67,1
"wing",1.6,"list2",4.79,1032,"Noun","0.90",4,34,0,0,0,9,4,9,4,9,0,7,10,1,0,17,12,2,3,0,1,1,4.86,1
"wiry",1.5,"list2",9.8,18,"Adjective","1.00",4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79,NA
"wisp",2.15384615384615,"list2",9.71,21,"Noun","0.81",4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87,NA
"wispy",2.57142857142857,"list2",10.12,5,"Adjective","1.00",5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,NA
"witch",0.416666666666667,"list2",4.78,1410,"Noun","0.99",5,88,0,0,15,0,7,16,11,82,26,19,10,12,6,12,33,12,1,0,1,0,4.17,1
"wizened",-0.846153846153846,"list2",14.62,2,"Adjective","1.00",7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"woman",-1.2,"list2",4.95,22166,"Noun","1.00",5,156,0,3,2,7,8,8,6,12,21,9,11,8,9,2,17,8,6,2,0,0,4.46,1
"wool",-0.153846153846154,"list2",8.06,161,"Noun","1.00",4,21,0,0,2,17,3,7,0,29,6,1,3,7,0,0,1,0,3,0,0,0,4.86,1
"woolly",2,"list2",NA,24,"Adjective","1.00",6,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96,2
"work",1.71428571428571,"list2",5.86,40699,"Verb","0.57",4,1379,0,3,9,51,118,128,218,132,106,92,81,62,61,56,120,62,53,18,11,15,3.48,1
"worker",1.5,"list2",6.67,558,"Noun","1.00",6,5,0,0,0,4,0,0,1,1,4,0,6,0,1,1,1,0,0,2,0,0,4.59,2
"worm",1.35714285714286,"list2",3.89,516,"Noun","0.91",4,58,0,3,1,17,22,14,31,11,5,3,7,7,9,10,16,9,11,6,4,9,4.9,1
"worry",0.461538461538462,"list2",6.61,14638,"Verb","0.98",5,224,0,0,0,1,2,9,9,6,5,2,1,3,4,3,14,0,2,0,0,3,2.55,1
"wound",1.13333333333333,"list2",7.52,1353,"Noun","0.64",5,18,0,0,0,0,0,1,2,0,0,1,1,3,0,0,0,0,0,1,0,0,4.24,1
"writing",0.357142857142857,"list2",4.77,2852,"Verb","0.65",7,245,0,1,1,38,72,29,38,13,18,9,5,3,5,4,13,5,5,1,3,6,3.7,NA
"wrong",1.42857142857143,"list2",4.22,26678,"Adjective","0.92",5,756,0,0,4,11,43,59,87,52,39,60,41,16,41,15,101,31,16,6,13,10,1.83,1
"yahoo",2.76923076923077,"list2",12.11,149,"Noun","0.77",5,1,0,0,0,0,0,2,0,8,0,0,0,1,2,0,4,0,0,0,0,0,2.58,1
"yawn",3.38461538461538,"list2",5.3,51,"Verb","0.53",4,20,2,1,0,0,0,3,2,1,0,0,0,0,1,0,0,1,0,1,0,1,4.46,1
"year",-0.461538461538462,"list2",5.24,14174,"Noun","1.00",4,620,0,0,0,0,4,4,13,2,11,3,4,9,12,12,28,8,17,8,6,4,3.25,1
"yell",0.583333333333333,"list2",3.83,939,"Verb","0.88",4,42,0,1,0,0,1,0,9,3,7,4,5,3,2,0,5,1,0,2,3,1,3.86,1
"young",0.333333333333333,"list2",4.61,12402,"Adjective","0.96",5,146,0,6,4,0,0,2,1,2,1,2,3,1,0,2,4,0,0,0,3,1,3.16,1
"zero",0.692307692307692,"list2",5.31,1094,"Number","0.52",4,55,0,0,1,0,2,1,0,7,6,2,6,1,5,7,13,5,13,1,3,5,2.86,1
"zing",3.06666666666667,"list2",9.82,60,"Verb","0.67",4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.23,NA
"accident",1.36363636363636,"list3",5.3,4146,"Noun","1.00",8,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.26,1
"accordion",-0.454545454545455,"list3",8.61,67,"Noun","1.00",9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.86,1
"acrobat",1,"list3",8.05,30,"Noun","0.83",7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.46,1
"actuality",-0.363636363636364,"list3",12.38,24,"Noun","1.00",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96,NA
"agility",1.45454545454545,"list3",10.06,23,"Noun","1.00",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.38,NA
"airplane",2.54545454545455,"list3",3.94,557,"Noun","0.98",8,382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.96,NA
"alarm",1.09090909090909,"list3",6.39,1522,"Noun","0.85",5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.47,1
"albatross",1,"list3",11.64,40,"Noun","0.79",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.81,NA
"aluminum",0.9,"list3",7.26,115,"Noun","1.00",8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.88,1
"amble",0.4,"list3",11.87,5,"Verb","1.00",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17,NA
"ambulance",-0.818181818181818,"list3",6.16,1143,"Noun","1.00",9,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.81,2
"amplifier",2,"list3",11.35,16,"Noun","1.00",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.79,NA
"anaconda",1.45454545454545,"list3",10.06,24,"Noun","0.75",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.93,NA
"analogy",0,"list3",11.33,58,"Noun","1.00",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61,NA
"anchor",2.16666666666667,"list3",5.72,378,"Noun","0.91",6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.77,1
"announcer",1,"list3",6.85,574,"Noun","0.92",9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.52,2
"antelope",-1.4,"list3",8.39,50,"Noun","1.00",8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1
"apartment",-0.3,"list3",7.8,4235,"Noun","1.00",9,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,1
"ape",1.2,"list3",5.89,493,"Noun","0.94",3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.79,1
"applause",0.666666666666667,"list3",6.2,576,"Noun","1.00",8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.29,1
"apricot",-0.181818181818182,"list3",6.15,32,"Noun","0.50",7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.97,1
"apron",0.1,"list3",6.75,136,"Noun","1.00",5,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.87,1
"arch",2.5,"list3",8.26,188,"Noun","0.73",4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.59,1
"armadillo",-1,"list3",8.61,154,"Name","0.64",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,1
"armor",-0.3,"list3",7.17,372,"Noun","0.99",5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.76,2
"army",-0.545454545454545,"list3",7.15,4370,"Noun","1.00",4,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,2
"ashtray",1.90909090909091,"list3",5.95,166,"Noun","1.00",7,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.97,NA
"asparagus",-0.181818181818182,"list3",6.79,50,"Noun","0.98",9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.96,1
"asphalt",-1.6,"list3",8.89,49,"Noun","1.00",7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.83,1
"asymmetrical",-0.272727272727273,"list3",12.11,6,"Adjective","1.00",12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.21,2
"athlete",0.2,"list3",7.11,235,"Noun","1.00",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,NA
"authentic",0.454545454545455,"list3",8.42,230,"Adjective","1.00",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.31,NA
"autumn",0.5,"list3",6,193,"Noun","1.00",6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.27,1
"avalanche",1.18181818181818,"list3",9.6,173,"Noun","1.00",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.32,NA
"avocado",-1.36363636363636,"list3",9.29,62,"Noun","1.00",7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.89,1
"axe",1.9,"list3",6.11,249,"Noun","0.94",3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1
"aye",1.72727272727273,"list3",9.69,2236,"Interjection","1.00",3,1115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.09,NA
"baboon",1.18181818181818,"list3",9.11,87,"Noun","1.00",6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.92,1
"badger",0.2,"list3",8.74,89,"Noun","0.76",6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.37,1
"bag",1.09090909090909,"list3",4.28,4796,"Noun","0.97",3,982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,1
"bagpipe",2.45454545454545,"list3",9.33,15,"Noun","1.00",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.97,NA
"bald",1.36363636363636,"list3",7.26,496,"Adjective","1.00",4,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.69,1
"ballerina",1.3,"list3",5.26,118,"Noun","1.00",9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.61,1
"banjo",1.36363636363636,"list3",8.44,83,"Noun","0.96",5,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,1
"banner",-0.727272727272727,"list3",9.17,302,"Noun","0.92",6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,1
"barbed",1.09090909090909,"list3",10,67,"Adjective","1.00",6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.81,2
"barn",0.7,"list3",4.5,693,"Noun","1.00",4,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.79,1
"barrel",1,"list3",7.72,542,"Noun","1.00",6,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.86,1
"basketball",0.5,"list3",5.3,1091,"Noun","1.00",10,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.97,NA
"bathtub",1.58333333333333,"list3",3.22,311,"Noun","0.96",7,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.92,NA
"baton",1.27272727272727,"list3",7.94,145,"Noun","0.70",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.64,NA
"battle",1.5,"list3",6.95,2155,"Noun","0.93",6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1
"bayonet",-1.4,"list3",11,80,"Noun","0.99",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.77,NA
"bazooka",1.7,"list3",10.53,46,"Noun","0.89",7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.66,1
"beachball",1.3,"list3",4.95,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.97,NA
"beaded",-0.3,"list3",8.37,11,"Adjective","0.64",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.41,NA
"beaver",0.2,"list3",5.21,246,"Noun","0.61",6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.68,1
"bedroom",2.5,"list3",3.9,1872,"Noun","1.00",7,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,NA
"beehive",1.54545454545455,"list3",7.47,44,"Noun","0.95",7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.93,NA
"beetle",1,"list3",5.32,105,"Noun","1.00",6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.83,1
"beets",0.7,"list3",NA,52,"Noun","1.00",5,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"bell",1.18181818181818,"list3",3.89,2006,"Noun","0.70",4,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.96,1
"bendable",0.7,"list3",NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.23,NA
"bequest",-0.9,"list3",14.82,10,"Noun","1.00",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"berry",1.1,"list3",5.21,178,"Name","0.70",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.93,1
"bicycle",2.27272727272727,"list3",4.26,337,"Noun","0.99",7,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.89,NA
"bike",0.9,"list3",4.79,1320,"Noun","0.99",4,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1
"billiards",-1.2,"list3",10.63,33,"Noun","0.85",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.61,NA
"binding",0.909090909090909,"list3",11,111,"Adjective","0.52",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.39,NA
"birch",0.3,"list3",10.84,79,"Name","0.73",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.12,NA
"bison",-0.6,"list3",8.11,17,"Noun","1.00",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.68,NA
"blackbird",0.4,"list3",6.11,42,"Noun","0.95",9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
"blast",3.54545454545455,"list3",7.06,825,"Noun","0.55",5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,1
"blender",2.1,"list3",6.84,85,"Noun","1.00",7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2
"blouse",1.1,"list3",6.65,272,"Noun","1.00",6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.96,1
"blueberry",2.6,"list3",6.22,131,"Noun","0.95",9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.96,NA
"bluejay",2.27272727272727,"list3",5.84,18,"Verb","0.59",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.97,NA
"blush",1.6,"list3",7.95,136,"Noun","0.67",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.41,NA
"boar",-0.25,"list3",9.83,111,"Noun","1.00",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,1
"bob",1.2,"list3",6.16,4666,"Name","0.96",3,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.68,NA
"bobcat",1.6,"list3",7.06,20,"Noun","0.75",6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.93,2
"bolt",1.1,"list3",7.28,351,"Noun","0.85",4,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.67,1
"bolts",1.3,"list3",NA,111,"Noun","0.91",5,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bonfire",1.3,"list3",8.8,89,"Noun","1.00",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.83,NA
"bonobo",0.181818181818182,"list3",NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bony",1.8,"list3",9.53,61,"Adjective","1.00",4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.67,NA
"bookcase",0.818181818181818,"list3",5.63,48,"Noun","1.00",8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.93,NA
"boomerang",1.18181818181818,"list3",9.79,47,"Noun","0.80",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,1
"boulder",0.4,"list3",7.92,106,"Name","0.56",7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.67,1
"bound",0.4,"list3",9,940,"Verb","0.95",5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.43,1
"bouquet",0.909090909090909,"list3",8.72,164,"Noun","0.96",7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.74,1
"bra",0,"list3",8.21,557,"Noun","1.00",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.54,1
"bracelet",0.4,"list3",5.68,398,"Noun","1.00",8,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.96,1
"brassy",1.25,"list3",11.82,6,"Adjective","1.00",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.36,NA
"bravery",-0.181818181818182,"list3",8.32,147,"Noun","1.00",7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96,NA
"brick",1.25,"list3",6.43,519,"Noun","0.95",5,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.83,1
"bridge",-0.166666666666667,"list3",5.58,2331,"Noun","0.97",6,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.97,1
"broccoli",-1,"list3",5.2,116,"Noun","0.98",8,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.87,1
"bubbly",2.81818181818182,"list3",8.17,70,"Adjective","0.99",6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52,NA
"buckle",1,"list3",6.42,257,"Verb","0.73",6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.71,1
"budgerigar",-0.909090909090909,"list3",8.98,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
